university_name,course_name,Annual Tuition Fee*,Course Duration,Course Credits,Delivery Medium,Course Link,Application Fee,Yocketers have applied,Yocketers got admits,Yocketers are interested,GRE,TOEFL,IELTS,Application Link,Tuition Link
university-of-british-columbia-okanagan,psychology-66565,"CA$8,777",24 Months,45,On Campus,https://psych.ok.ubc.ca/graduate/psychology/,CA$168,,,,,,,https://evision.as.it.ubc.ca/urd/sits.urd/run/siw_ubc_cwl,https://psych.ok.ubc.ca/graduate/psychology/
university-of-british-columbia-okanagan,nursing-69621,"CA$8,777",24 Months,30,On Campus,https://nursing.ok.ubc.ca/grad/,CA$168,,,,,,,https://evision.as.it.ubc.ca/urd/sits.urd/run/siw_ubc_cwl,https://nursing.ok.ubc.ca/grad/
university-of-british-columbia-okanagan,education-69622,"CA$8,949",24 Months,30,On Campus,https://education.ok.ubc.ca/degrees-programs/masters/,CA$168,,,,,,,https://evision.as.it.ubc.ca/urd/sits.urd/run/siw_ubc_cwl,https://education.ok.ubc.ca/degrees-programs/masters/
university-of-british-columbia-okanagan,social-work-70380,"CA$13,002",24 Months,30,On Campus,https://socialwork.ok.ubc.ca/msw-program/,CA$168,,,,,,,https://evision.as.it.ubc.ca/urd/sits.urd/run/siw_ubc_cwl,https://socialwork.ok.ubc.ca/msw-program/
university-of-british-columbia-okanagan,biology-66546,"CA$8,777",24 Months,30,On Campus,https://biology.ok.ubc.ca/graduate/biology/,CA$168,,,,,,,https://evision.as.it.ubc.ca/urd/sits.urd/run/siw_ubc_cwl,https://biology.ok.ubc.ca/graduate/biology/
griffith-university-brisbane,civil-engineering-31958,"A$37,500",18 Months,120,On Campus,https://www.griffith.edu.au/study/degrees/master-of-civil-engineering-5642,A$50,5,3,6,309,98,6,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-civil-engineering-5642#fees
griffith-university-brisbane,project-management-engineering-33394,"A$37,500",18 Months,120,On Campus,https://www.griffith.edu.au/study/degrees/master-of-engineering-project-management-5660,A$50,4,1,1,8,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-engineering-project-management-5660#fees
university-of-british-columbia-okanagan,chemistry-70381,"CA$41,580",48 Months,120,On Campus,https://chemistry.ok.ubc.ca/undergraduate/chemistry/,CA$119,,,,,,,https://ssc.adm.ubc.ca/sscportal/apply.xhtml,https://you.ubc.ca/financial-planning/cost#result
griffith-university-brisbane,cyber-security-60036,"A$17,000",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-cyber-security-5726,NA,1,1,4,260,7,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-cyber-security-5726#fees
griffith-university-brisbane,electronic-and-energy-engineering-33875,"A$37,500",18 Months,120,On Campus,https://www.griffith.edu.au/study/degrees/master-of-electronic-and-energy-engineering-5645,A$50,1,1,3,288,8,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-electronic-and-energy-engineering-5645#fees
griffith-university-brisbane,mechanical-engineering-64398,"A$12,000",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-professional-engineering-5728#fees,,3,3,2,7,,,,https://www.griffith.edu.au/study/degrees/master-of-professional-engineering-5728#fees
griffith-university-brisbane,electronic-and-sport-engineering-33876,"A$37,500",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-electronic-and-sport-engineering-5643,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-electronic-and-sport-engineering-5643#fees
griffith-university-brisbane,biotechnology-74763,"A$34,500",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-biotechnology-5714,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-biotechnology-5714#fees
griffith-university-brisbane,electronic-and-computer-engineering-74114,"A$37,500",18 Months,120,On Campus,https://www.griffith.edu.au/study/degrees/master-of-electronic-and-computer-engineering-5649,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-electronic-and-computer-engineering-5649#fees
griffith-university-brisbane,information-systems-and-information-technology-management-34077,"A$34,000",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-information-systems-and-information-technology-management-5658,A$50,2,2,1,296,7,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,griffith.edu.au/study/degrees/master-of-information-systems-and-information-technology-management-5658#fees
griffith-university-brisbane,dentistry-73505,"A$41,000",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-dentistry-5703#degree-details,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-dentistry-5703
griffith-university-brisbane,architecture-33166,"A$34,000",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-architecture-5558,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-architecture-5558#fees
griffith-university-brisbane,public-health-32192,"A$31,500",12 Months,120,On Campus,https://www.griffith.edu.au/study/degrees/master-of-public-health-5263,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-public-health-5263#fees
griffith-university-brisbane,clinical-dentistry-73507,"A$62,000",12 Months,80,On Campus,https://www.griffith.edu.au/study/degrees/master-of-clinical-dentistry-5702,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-clinical-dentistry-5702
griffith-university-brisbane,applied-behaviour-analysis-76556,"A$32,500",18 Months,120,On Campus,https://www.griffith.edu.au/study/degrees/master-of-applied-behaviour-analysis-5744,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-applied-behaviour-analysis-5744#fees
griffith-university-brisbane,financial-technology-76565,"A$32,500",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-financial-technology-5746,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-financial-technology-5746#fees
griffith-university-brisbane,project-management-76715,"A$25,000",18 Months,120,On Campus,https://www.griffith.edu.au/study/degrees/master-of-engineering-project-management-5660#key-facts,NA,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-engineering-project-management-5660#fees
griffith-university-brisbane,finance-32747,"A$32,500",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-finance-5592,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-finance-5592#fees
griffith-university-brisbane,social-work-32561,"A$28,500",24 Months,180,On Campus,https://www.griffith.edu.au/study/degrees/master-of-social-work-5621,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-social-work-5621
griffith-university-brisbane,professional-accounting-33850,"A$32,500",24 Months,160,On Campus,https://www.griffith.edu.au/study/degrees/master-of-professional-accounting-5683,A$50,,,,,,,https://student-griffith-intl.studylink.com/index.cfm?event=security.showLogin&msg=eventsecured,https://www.griffith.edu.au/study/degrees/master-of-professional-accounting-5683
penn-state-great-valley,software-engineering-51732,"$41,352 ",18 Months,36,On Campus,https://greatvalley.psu.edu/academics/masters-degrees/software-engineering,$65 ,6,6,35,310,102,7,https://accounts.psu.edu/create/new,https://greatvalley.psu.edu/tuition/tuition-and-fees
penn-state-great-valley,engineering-management-mem-51725,"$38,962 ",18 Months,33,On Campus,https://greatvalley.psu.edu/academics/masters-degrees/engineering-management,$65 ,29,28,18,308,100,7,https://gradschool.psu.edu/graduate-admissions/how-to-apply/,https://greatvalley.psu.edu/tuition/tuition-and-fees
penn-state-great-valley,aerospace-engineering-69245,"$25,550 ",24 Months,30,On Campus,https://www.aero.psu.edu/academics/graduate/degrees-and-requirements.aspx#ms,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,data-analytics-51730,"$25,845 ",24 Months,30,On Campus,https://greatvalley.psu.edu/academics/masters-degrees/data-analytics/curriculum-and-schedule-master-of-science,$65 ,61,60,56,313,102,7,https://accounts.psu.edu/create/new,https://greatvalley.psu.edu/tuition/tuition-and-fees
penn-state-great-valley,computer-science-and-engineering-69254,"$38,258 ",12 Months,30,On Campus,https://www.eecs.psu.edu/students/graduate/Graduate-Degree-Programs-CSE.aspx,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,engineering-design-69257,"$25,550 ",24 Months,32,On Campus,https://www.sedtapp.psu.edu/design/graduate-program.aspx,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,engineering-mechanics-69274,"$38,258 ",12 Months,30,On Campus,https://www.esm.psu.edu/academics/graduate/meng-engineering-mechanics.aspx,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,civil-engineering-69252,"$25,550 ",24 Months,30,On Campus,https://www.cee.psu.edu/academics/graduate/degrees-and-requirements.aspx#ms,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,engineering-science-and-mechanics-69275,"$38,258 ",12 Months,32,On Campus,https://www.esm.psu.edu/academics/graduate/ms-engineering-science-and-mechanics.aspx,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,aerospace-engineering-69244,"$38,258 ",12 Months,30,On Campus,https://www.aero.psu.edu/academics/graduate/degrees-and-requirements.aspx#meng,$65 ,,,,,,,https://webaccess.psu.edu/?cosign-oauth2-server.k8s.psu.edu&https://oauth2-server.k8s.psu.edu/oauth/api/authz?response_type=token&client_id=LjT9n6x9b2GMr68N6z7cb2NG6Kdv72Hr&redirect_uri=https://accounts.psu.edu&t=1588671990.521,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,food-science-69262,"$27,746 ",24 Months,30,On Campus,https://foodscience.psu.edu/graduateprograms/ms,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,biomedical-engineering-69249,"$38,258 ",12 Months,30,On Campus,https://www.bme.psu.edu/One-year-ms/index.aspx,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,civil-engineering-69251,"$38,258 ",12 Months,31,On Campus,https://www.cee.psu.edu/academics/graduate/degrees-and-requirements.aspx#MEng,NA,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,engineering-design-69258,"$38,258 ",12 Months,32,On Campus,https://www.sedtapp.psu.edu/design/graduate-program.aspx,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,chemical-petroleum-69250,"$38,258 ",12 Months,30,On Campus,https://www.che.psu.edu/academics/graduate/master-of-science-degree.aspx,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
penn-state-great-valley,informatics-69271,"$25,550 ",24 Months,30,On Campus,https://ist.psu.edu/prospective/graduate/ms-informatics,$65 ,,,,,,,https://accounts.psu.edu/create/new,https://cce.ais.psu.edu/tuition-calculator-ui/#!/
imt-atlantique,"management-of-production,-logistics-and-procurement,-track-management-and-optimization-of-supply-chain-and-tranport-76557","€12,000",24 Months,120,On Campus,https://www.imt-atlantique.fr/en/study/masters/msc/mplp-most?p=dczGY%3DLXWU1yBYFoIyNT,NA,,,,,,,https://mplp.imt-atlantique.fr/,https://www.imt-atlantique.fr/en/study/masters/msc/mplp-most
university-of-massachusetts-lowell,mechanical-engineering-706,"$21,975 ",24 Months,30,On Campus,https://www.uml.edu/Catalog/Graduate/Engineering/Mechanical-Engineering/Masters-Program.aspx,$75 ,40,32,85,307,96,7,https://engineeringcas.liaisoncas.org/apply/,https://www.uml.edu/thesolutioncenter/bill/tuition-fees/Graduate/Out-of-state.aspx
university-of-massachusetts-lowell,computer-science-704,"$29,933 ",18 Months,30,On Campus,https://www.uml.edu/Sciences/computer-science/Programs/Masters/default.aspx,$50 ,229,152,304,307,93,7,https://sa-webapp-prd.erp.umasscs.net/psc/webapp/EMPLOYEE/SA/c/UM_ADM_MENU_FL.UM_ADM_LOGIN_FL.GBL?institution=UMLOW&Career=GRAD&Center=GRAD&Campaign=DEFAULT,https://www.uml.edu/Sciences/computer-science/Programs/Masters/default.aspx
university-of-massachusetts-lowell,engineering-management-49230,"$30,989 ",18 Months,31,On Campus,https://www.uml.edu/Engineering/Programs/engineering-management.aspx,$75 ,27,20,52,299,95,7,https://engineeringcas.liaisoncas.org/apply/,https://www.uml.edu/engineering/programs/engineering-management.aspx
university-of-massachusetts-lowell,chemical-engineering-702,"$22,492 ",24 Months,30,On Campus,https://www.uml.edu/Engineering/Chemical/Programs/Master-of-Science/graduate-Chemical.aspx,$50 ,19,15,20,309,77,7,https://sa-webapp-prd.erp.umasscs.net/psc/webapp/EMPLOYEE/SA/c/UM_ADM_MENU_FL.UM_ADM_LOGIN_FL.GBL?institution=UMLOW&Career=GRAD&Center=GRAD&Campaign=DEFAULT&,https://www.uml.edu/thesolutioncenter/bill/tuition-fees/Graduate/Out-of-state.aspx
university-of-massachusetts-lowell,business-analytics-51599,"$44,983 ",12 Months,30,On Campus,https://www.uml.edu/MSB/Departments/Operations-Info-Systems/Programs/MSBA.aspx,$50 ,12,11,39,298,84,7,https://sa-webapp-prd.erp.umasscs.net/psc/webapp/EMPLOYEE/SA/c/UM_ADM_MENU_FL.UM_ADM_LOGIN_FL.GBL,https://www.uml.edu/MSB/Departments/Operations-Info-Systems/Programs/MSBA.aspx
university-of-massachusetts-lowell,biomedical-engineering-and-biotechnology-707,"$23,235 ",24 Months,31,On Campus,https://www.uml.edu/Catalog/Graduate/UMass-system/Biomedical-engineering-biotech/Default.aspx,$75 ,9,9,29,302,97,7,https://engineeringcas.liaisoncas.org/apply/,https://www.uml.edu/thesolutioncenter/bill/tuition-fees/Graduate/Out-of-state.aspx
university-of-massachusetts-lowell,biological-science-16136,"$22,492 ",24 Months,30,On Campus,https://www.uml.edu/Sciences/biology/Programs-of-Study/masters.aspx,$50 ,1,1,1,8,,,https://sa-webapp-prd.erp.umasscs.net/psc/webapp/EMPLOYEE/SA/c/UM_ADM_MENU_FL.UM_ADM_LOGIN_FL.GBL?institution=UMLOW&Career=GRAD&Center=GRAD&Campaign=DEFAULT&,https://www.uml.edu/thesolutioncenter/bill/tuition-fees/Graduate/Out-of-state.aspx
university-of-massachusetts-lowell,energy-engineering-68050,"$22,485 ",24 Months,30,On Campus,https://www.uml.edu/engineering/mechanical/programs-of-study/energy/programs/masters.aspx,$50 ,1,1,1,326,8,,https://engineeringcas.liaisoncas.org/apply/,https://www.uml.edu/engineering/mechanical/programs-of-study/energy/programs/masters.aspx
university-of-massachusetts-lowell,finance-26004,"$44,983 ",12 Months,30,On Campus,https://www.uml.edu/msb/departments/finance/programs/ms-finance.aspx,$50 ,,,,,,,https://www.uml.edu/graduate-apply/,https://www.uml.edu/thesolutioncenter/bill/tuition-fees/Graduate/Out-of-state.aspx
university-of-massachusetts-lowell,public-health-26130,"$30,765 ",24 Months,42,On Campus,"https://www.uml.edu/Health-Sciences/Public-Health/Programs-of-Study/masters/MPH.aspx
",$50 ,,,,,,,https://sa-webapp-prd.erp.umasscs.net/psc/webapp/EMPLOYEE/SA/c/UM_ADM_MENU_FL.UM_ADM_LOGIN_FL.GBL?institution=UMLOW&Career=GRAD&Center=GRAD&Campaign=DEFAULT&,https://www.uml.edu/thesolutioncenter/bill/tuition-fees/Graduate/Out-of-state.aspx
university-of-massachusetts-lowell,#NAME?,"$22,492 ",24 Months,30,On Campus,"https://www.uml.edu/Engineering/Civil-Environmental/Programs-of-Study/Graduate/Environmental-Eng.aspx
",$50 ,1,1,,318,,,https://sa-webapp-prd.erp.umasscs.net/psc/webapp/EMPLOYEE/SA/c/UM_ADM_MENU_FL.UM_ADM_LOGIN_FL.GBL?institution=UMLOW&Career=GRAD&Center=GRAD&Campaign=DEFAULT&,https://www.uml.edu/thesolutioncenter/bill/tuition-fees/Graduate/Out-of-state.aspx
university-of-massachusetts-lowell,business-administration-26291,"$22,400 ",24 Months,30,On Campus,https://www.uml.edu/MSB/Programs/Masters-Programs/MBA/default.aspx,$50 ,,,,,,,https://sa-webapp-prd.erp.umasscs.net/psc/webapp/EMPLOYEE/SA/c/UM_ADM_MENU_FL.UM_ADM_LOGIN_FL.GBL?institution=UMLOW&Career=GRAD&Center=GRAD&Campaign=DEFAULT&,https://www.uml.edu/MSB/Programs/Masters-Programs/MBA/default.aspx
university-of-massachusetts-lowell,chemistry-16601,"$22,492 ",24 Months,30,On Campus,https://www.uml.edu/Sciences/chemistry/Programs-of-Study/Graduate/Graduate-Program-Info/Masters.aspx,$50 ,1,1,,302,97,,"https://sa-webapp-prd.erp.umasscs.net/psc/webapp/EMPLOYEE/SA/c/UM_ADM_MENU_FL.UM_ADM_LOGIN_FL.GBL?institution=UMLOW&Career=GRAD&Center=GRAD&Campaign=DEFAULT&
",https://www.uml.edu/thesolutioncenter/bill/tuition-fees/Graduate/Out-of-state.aspx
